"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.CHE.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Switzerland","9842.1","7796.4","8675.9","9278.5","10759.9","14391.9","17055.7","22052.6","17522.4","20721.3","24548.58867","26428.127014","26581.224882","22207.019811","22323.410999","22725.830795","21723.642436","22221.597451","17978.252913","18103.90154","23666.206303","36808.077038","27956.451885","25028.027808"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.CYP.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Cyprus","268.1","193.3","327.1","96.4","83.7","240.2","168.8","217.5","160.8","134.3","97.699749","166.867197","143.223588","151.660136","101.825062","185.233744","82.405566","132.275439","204.403921","102.96986","249.925525","123.066621","188.310538","183.422678"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.LBN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Lebanon","418.1","318.0","314.3","463.0","463.8","933.6","826.1","1463.1","1440.9","1839.6","1807.311627","1039.943","1034.282106","1268.529171","1256.339084","1134.639141","1221.296345","1327.789782","1004.210256","677.509499","664.554328","766.092594","541.749459","541.421719"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.WBG.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","West Bank and Gaza","7.1","9.0","1.5","1.2","3.7","4.3","3.7","5.1","7.3","7.5","7.752237","5.095927","5.304512","4.561317","5.569837","6.390112","6.344755","4.803193","4.146606","5.271067","6.520113","9.439565","5.000998","6.203761"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.GX440.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Middle East, North Africa, Afghanistan, and Pakistan","17835.1","17401.9","17272.0","21377.4","29119.7","37705.4","45360.5","55235.2","47328.3","52896.1","61481.024979","69035.687868","74359.007182","73893.210547","70063.697741","67255.131566","64355.446853","64461.671224","66169.76828","49152.18889","53715.492584","61289.141107","67487.971897","70409.887897"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.GX440.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Middle East, North Africa, Afghanistan, and Pakistan","33450.1","30201.8","40643.0","53064.3","67564.8","81751.1","88719.1","125056.2","61636.1","80180.3","103250.030906","115464.400886","98991.752655","91979.735146","48603.622581","44297.027786","54165.924482","63397.381318","45632.083221","29183.316279","47403.773299","69616.777192","55197.393047","51993.096534"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.CRI.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Costa Rica","2496.2","3131.6","3414.2","3303.7","3595.6","4132.3","4580.6","5681.8","4704.5","5185.4","6099.250515","7236.638312","7223.399974","6964.08568","6149.869272","5897.426016","6145.853742","6470.151576","6219.628505","5670.693356","7353.503216","8499.332511","9144.096353","9676.788152"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.BLR.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Belarus, Republic of","34.9","19.0","84.2","32.5","34.8","74.4","101.7","134.6","137.2","133.4","156.543879","102.025447","95.141886","93.385923","59.257957","195.019794","72.668182","132.455169","125.112778","121.935229","218.102392","40.129364","17.295613","10.599133"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.DMA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Dominica","30.7","45.0","34.4","35.9","61.3","68.0","83.7","105.4","76.7","72.9","73.675432","78.934015","77.687644","64.186171","67.268631","51.110367","166.955952","161.872542","242.633026","100.768195","371.262054","148.25276","72.1085","58.79899"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.ATG.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Antigua and Barbuda","96.1","81.6","127.3","125.1","189.9","194.2","240.4","182.7","157.0","158.3","154.792008","204.627966","145.155335","216.605245","670.371842","262.002289","425.602025","513.546897","489.641464","290.879388","574.286139","1033.110451","977.335437","573.765998"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.SVK.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Slovak Republic","250.3","271.0","1038.6","1242.1","993.5","1386.2","1603.0","1334.0","641.3","1102.0","1407.638321","1779.49929","1763.493888","2100.144719","2279.95038","2534.818845","3048.700377","4156.356581","5129.240323","4997.556717","4922.824925","6532.695944","8313.960553","8187.354597"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.ZWE.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Zimbabwe","96.3","108.6","60.5","80.5","98.0","107.2","75.2","114.1","23.7","60.1","51.421685","52.453255","13.887943","64.93218","67.280444","15.800662","47.296407","75.428482","47.041815","36.856066","42.792421","86.509488","114.929062","67.833118"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.LBR.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Liberia","44.7","47.5","62.0","89.4","97.1","144.3","118.3","147.5","85.0","184.5","158.180247","144.013452","96.532769","83.373899","44.930717","64.10882","91.182988","61.553347","65.643435","45.117098","72.908733","80.649012","57.809427","72.529569"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.ISR.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Israel","12158.0","12643.8","13009.5","14790.0","17129.1","19399.3","21077.5","22626.8","18961.6","21222.4","23046.606761","22131.110384","22783.233737","22962.203403","24452.428286","22206.42838","21944.956979","21786.287226","19530.359248","15260.546207","18691.246774","21429.192255","20820.48959","22217.484849"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.TCD.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Chad","6.4","6.1","24.4","827.8","1580.0","2021.3","2240.0","3470.9","2059.9","2109.9","3174.02868","2660.336285","2459.150663","2328.578122","1303.318572","898.675141","525.550458","479.401334","132.836755","3.322196","4.060626","4.617612","84.297524","80.814038"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.FIN.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Finland","3529.6","3607.4","3778.2","4092.1","4531.3","5176.1","5500.7","6143.0","4134.6","4033.3","4435.63551","5109.658449","4668.207644","5015.624319","4498.591777","4579.972054","5892.785485","7161.470625","6384.771075","4926.079774","6763.975492","8688.188329","7372.709486","8029.51671"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.PRT.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Portugal","1620.1","1739.7","2045.0","2332.8","2414.9","3144.8","3174.8","2536.2","1629.3","2225.4","2582.511678","2609.550991","2831.107431","3209.046975","3256.600461","3204.84277","3502.698378","3878.357407","3887.929099","3775.894714","4944.015953","6158.66328","6507.364547","6588.956258"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.BEL.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Belgium","13523.7","13342.7","15217.9","16876.6","18604.7","21347.1","25292.0","29026.4","21629.8","25551.2","29990.463874","29438.360969","31927.68711","34789.50231","34114.716653","32270.995708","29923.316306","31410.232398","34724.590449","27578.395818","33710.746293","35810.22701","38828.703909","34177.940419"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.SDN.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Sudan","3.6","1.5","3.1","3.8","13.9","6.5","8.0","5.4","10.7","8.9","10.353364","6.524197","10.368547","11.941634","8.971525","15.327823","13.052356","15.65282","21.241528","82.199947","18.583922","37.400766","12.016956","13.133891"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.KNA.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","St. Kitts and Nevis","44.1","50.9","47.6","44.2","55.8","57.1","61.0","61.4","56.6","55.4","59.54033","60.400198","58.334817","61.265213","61.751102","52.435354","47.591381","51.926729","56.653939","50.098134","40.180913","31.08522","21.598781","19.629242"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.SMR.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","San Marino, Republic of","","","","","","","","","","","","","","","","0.255432","4.720708","11.221193","11.39159","11.63677","13.475541","19.278049","18.651297","25.233029"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.HUN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Hungary","686.5","688.0","934.1","1142.0","1021.5","1188.2","1291.7","1431.2","1231.6","1290.4","1479.338284","1566.156776","1726.910687","1842.809285","1714.321978","1842.735941","1888.146914","1750.443403","1914.618894","2111.391781","2908.416871","2871.734284","3119.810763","3260.923937"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.HUN.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Hungary","3013.3","2692.6","2759.9","2644.0","2632.9","2645.4","2868.8","3191.9","2267.6","2544.3","2948.676937","3201.285721","3767.857727","5283.57831","5691.973787","5343.685913","5077.540489","5061.840779","5295.355647","5277.495343","7054.27638","7705.270683","10832.090163","12703.931455"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.ECU.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Ecuador","1420.4","1606.8","1448.4","1666.0","1979.5","2727.5","2936.9","3450.2","3926.9","5447.5","6078.061107","6692.731994","7665.618521","8164.391152","5891.501145","4152.81629","4831.87884","5902.989851","5574.100948","4134.176974","4959.940988","7874.664559","7948.294628","7531.653753"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.AUT.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Austria","4113.1","3938.7","4630.8","5979.1","6312.4","8526.5","10893.4","8676.3","6512.2","7005.1","9482.732806","9449.154334","9780.396027","10768.881702","11267.616078","10864.454434","11725.523872","13571.609243","13164.507275","11616.673079","15138.337361","17810.317593","19139.189268","17572.012829"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.KNA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","St. Kitts and Nevis","66.1","69.5","80.6","81.5","126.2","170.3","203.1","204.9","161.0","167.0","147.03418","133.559418","173.996542","247.752555","197.345602","177.637057","243.530634","209.359509","196.741694","136.049366","144.232451","173.56069","178.704305","160.188109"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.AUT.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Austria","2625.5","2423.8","1792.6","1957.8","2597.5","2986.5","3172.0","2649.2","2538.5","2427.5","2893.301793","3419.658018","3519.769022","3824.767135","4025.939053","3796.833941","4274.565289","3563.671548","5708.83637","3429.526817","3935.240678","4769.920819","5530.072644","4474.205091"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.SMR.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","San Marino, Republic of","","","","","","","","","","","","","","","","0.98","2.099523","1.567197","31.694971","2.060613","61.724872","0.892043","1.930301","80.023469"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.ECU.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Ecuador","2315.7","2390.9","3030.2","4690.9","6214.7","7572.0","6539.7","9532.7","5610.3","7834.2","9622.290751","9484.411908","11491.157685","10856.359281","7438.654645","6061.360447","6378.539039","6737.708134","6952.525181","5939.055896","8156.139886","10400.478363","8600.410182","8524.306263"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.VNM.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Vietnam","1138.5","2584.8","4909.5","5726.8","7206.0","9265.0","11425.2","13853.5","13038.3","15887.9","17487.840228","20267.676965","24654.039935","30588.511328","37993.049481","42109.161042","46477.369494","49139.46616","66437.338565","79582.349097","101916.145258","127480.707698","114438.687697","136561.155809"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.WBG.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","West Bank and Gaza","2.2","0.1","0.3","0.2","3.8","2.3","17.8","0.2","0.6","2.4","1.193113","1.626674","1.072665","1.924112","1.087216","1.186798","2.747461","2.641003","3.41271","2.310222","2.259777","14.006996","2.024126","4.212034"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.NGA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Nigeria","957.3","1057.1","1029.0","1552.3","1615.0","2230.8","2786.7","4102.1","3658.0","4039.7","4904.789052","5029.335221","6388.832576","5967.788538","3410.33395","1875.381855","2173.816989","2685.921433","3198.109396","2801.075172","3890.026881","3359.783134","2599.320879","4174.298267"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.ETH.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Ethiopia, The Federal Democratic Republic of","61.2","60.4","409.1","459.1","514.9","137.3","167.7","301.7","276.0","764.6","689.890633","1274.672068","688.507736","1668.97597","1554.718478","827.289072","877.154121","1308.201916","1010.87023","910.941291","575.129127","1084.180337","1210.864884","1017.706562"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.JPN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Japan","57639.1","51439.6","52063.7","54400.0","55409.6","59649.3","62664.9","66579.2","51179.7","60545.4","65799.736713","69975.786856","65216.087513","66827.397507","62471.831284","63264.257534","67603.374931","75163.791885","74479.657382","64030.307995","74735.887762","80180.396565","76165.16229","79740.845546"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.PYF.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","French Polynesia","83.2","78.8","91.5","93.0","111.7","108.2","124.3","130.5","112.8","121.9","126.618809","129.855209","126.287434","129.544341","120.111999","100.477868","119.798493","287.712859","650.926929","126.47155","128.993445","147.769228","163.842578","145.19757"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.TLS.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Timor-Leste, Democratic Republic of","","0.1","0.5","9.8","8.6","11.5","10.8","5.0","2.1","4.4","8.146198","1.143436","1.365128","1.286987","2.690584","1.621227","2.565401","1.501521","4.789665","9.286427","11.120509","20.884174","21.363379","19.021945"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.PHL.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Philippines","7664.5","7270.2","7992.1","7072.1","6892.9","7617.2","7712.8","8313.7","5772.7","7375.5","7727.870939","8087.361107","8403.535537","8453.324276","7908.848137","8263.167036","8450.627127","8715.879525","8641.199888","7723.478363","9280.772023","9330.72206","9287.844821","9297.313129"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.GUY.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Guyana","141.1","128.3","117.2","135.6","175.3","179.3","188.0","288.6","260.6","291.0","363.441299","359.57107","318.387539","369.9605","367.397991","445.061017","377.45071","540.901858","671.996682","654.620746","1012.13232","1181.138242","1368.041821","1314.93053"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.VEN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Venezuela, República Bolivariana de","5684.3","4446.6","2839.6","4781.7","6408.3","9011.6","10199.5","12611.2","9359.6","10660.8","12383.426246","17516.968263","13201.209096","11137.706862","8317.1981","5255.052995","4127.237111","6073.913436","1302.132143","1130.176813","1613.725964","2191.70292","2501.33846","4232.021935"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.NRU.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Nauru, Republic of","4.2","2.9","1.9","0.7","1.6","3.7","8.1","11.1","3.5","2.4","0.499196","2.20892","0.758585","0.812299","1.73365","0.499267","0.198927","0.796958","1.232259","0.607028","1.313019","1.021498","1.264768","0.916696"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.BIH.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Bosnia and Herzegovina","43.0","31.9","21.1","27.6","17.6","51.4","20.2","34.1","21.2","26.2","21.331785","15.869518","38.481079","46.080139","27.548244","29.774787","27.177219","45.656558","60.315061","21.610525","51.70792","55.91721","25.292406","52.988456"
